Price,RAM,Display,SSD
-0.94388575,-1.221576172,15.6,-0.630054091
-0.986019051,-1.221576172,14,-1.017549147
-0.011424252,0.758043705,14,0.14493602
-0.789959021,-0.56170288,15.6,0.14493602
-0.397054723,-0.56170288,15.6,-0.630054091
-0.697810808,-0.56170288,15.6,0.14493602
-0.168448729,-0.56170288,15.6,0.14493602
-0.629974038,-0.56170288,15.6,0.14493602
-0.58017479,-0.56170288,14,0.14493602
-0.815446825,-0.56170288,15.6,0.14493602
-0.993861452,-1.221576172,15.6,-0.630054091
-0.916829466,-1.221576172,11.6,-0.630054091
-0.80566343,-0.56170288,14,-1.405044203
0.282665792,0.758043705,15.6,1.694916243
-0.893870837,-0.56170288,14,-1.405044203
-0.150273965,0.758043705,15.6,0.14493602
-0.521356782,-0.56170288,15.6,0.14493602
-0.423326767,-0.56170288,14,0.14493602
-0.364508758,0.758043705,14,0.14493602
-0.835052828,0.758043705,15.6,0.14493602
0.084468708,3.397536874,15.6,1.694916243
-0.815446825,-0.56170288,15.6,0.14493602
-0.611564001,-0.56170288,15.6,0.14493602
-0.560568787,-0.56170288,14,0.14493602
-0.119237662,0.758043705,15.6,0.14493602
-0.58017479,-0.56170288,14,0.14493602
-0.58017479,-0.56170288,15.6,0.14493602
-0.011600706,0.758043705,15.6,0.14493602
-0.041029316,0.758043705,15.6,0.14493602
0.008005297,0.758043705,15.6,0.14493602
-0.776234819,-0.56170288,15.6,0.14493602
-0.070222655,-0.56170288,15.6,0.14493602
-0.021403707,0.758043705,15.6,0.14493602
0.196575833,-0.56170288,15.6,0.14493602
-0.30569075,-0.56170288,14,0.14493602
0.184459323,0.758043705,16.1,0.14493602
-0.138863271,-0.56170288,14,0.14493602
-0.021403707,-0.56170288,15.6,0.14493602
-0.325296753,-0.56170288,14,0.14493602
0.074861767,0.758043705,15.6,0.14493602
-0.721141951,-0.56170288,15.6,0.14493602
-0.599780793,-0.56170288,15.6,-0.630054091
0.027787754,-0.56170288,15.6,0.14493602
-0.638992799,-0.56170288,15.6,0.14493602
-0.678008745,-0.56170288,15.6,0.14493602
0.632632944,0.758043705,16.6,0.14493602
-0.432953315,-0.56170288,15.6,0.14493602
0.241512792,0.758043705,15.6,0.14493602
0.09819291,0.758043705,14,0.14493602
-0.599780793,-0.56170288,15.6,0.14493602
-0.717416811,-0.56170288,14,0.14493602
0.774090255,0.758043705,17.3,0.14493602
-0.768392418,-0.56170288,14.1,-0.630054091
-0.011600706,0.758043705,14,0.14493602
0.066823306,0.758043705,14,0.14493602
-0.315493751,-0.56170288,14,0.14493602
0.086429309,0.758043705,14,0.14493602
0.086605763,-0.56170288,15.6,0.14493602
-0.609583795,-0.56170288,15.6,0.14493602
-0.58017479,-0.56170288,14,0.14493602
-0.148842726,0.758043705,15.6,0.14493602
-0.632777696,-0.56170288,15.6,-0.630054091
-0.011404646,-0.56170288,15.6,0.14493602
-0.540962785,-0.56170288,15.6,0.14493602
-0.933082843,-0.56170288,15.6,0.14493602
-0.011600706,0.758043705,13.3,0.14493602
-0.717416811,-0.56170288,15.6,0.14493602
0.066823306,0.758043705,13.3,0.14493602
-0.619445614,-0.56170288,15.6,0.14493602
0.341307346,0.758043705,15.6,0.14493602
-0.874264834,-0.56170288,14,0.14493602
0.061117959,-0.56170288,13.3,0.14493602
0.63539739,0.758043705,16,0.14493602
0.576579381,0.758043705,16,0.14493602
-0.717416811,-1.221576172,14,-0.630054091
-0.540786331,-0.56170288,15.6,-0.630054091
-0.737022814,-0.56170288,15.6,-0.630054091
0.589303677,0.758043705,15.6,1.694916243
-0.721141951,-0.56170288,15.6,0.14493602
-0.589781732,-0.56170288,15.6,0.14493602
-0.385075455,-0.56170288,15.6,0.14493602
0.253080333,0.758043705,15.6,0.14493602
-0.403720764,-0.56170288,15.6,0.14493602
0.260511008,0.758043705,15.6,0.14493602
0.417574698,0.758043705,15.6,1.694916243
0.086605763,0.758043705,15.6,0.14493602
-0.540962785,-0.56170288,15.6,0.14493602
-0.364685212,0.758043705,15.6,0.14493602
-0.77819542,-0.56170288,14,0.14493602
0.086429309,0.758043705,14,0.14493602
0.251531459,0.758043705,15.6,0.14493602
-0.521356782,0.758043705,15.6,0.14493602
-0.717416811,-0.56170288,15.6,0.14493602
-0.462538773,-0.56170288,15.6,0.14493602
-0.119237662,-0.56170288,15.6,0.14493602
-0.840934629,-0.56170288,14,-0.630054091
0.223671329,0.758043705,15.6,0.14493602
-0.727219812,-0.56170288,15.6,-0.630054091
-0.550589332,-0.56170288,15.6,-0.630054091
-0.207660735,-0.56170288,15.6,0.14493602
0.255040934,0.758043705,13.3,0.14493602
-0.817407426,-0.56170288,15.6,0.14493602
-0.34684375,-0.56170288,15.6,-1.356607321
0.380695806,0.758043705,14,0.14493602
-0.652540547,-0.56170288,15.6,0.14493602
0.655003393,0.758043705,14,0.14493602
-0.961315487,-1.221576172,14,-1.405044203
-0.109630721,-0.56170288,15.6,-0.630054091
0.888510888,0.758043705,16.1,0.14493602
-0.413523766,-0.56170288,14,0.14493602
-0.384114761,0.758043705,15.6,0.14493602
-0.785841761,-0.56170288,14,-0.630054091
0.066823306,0.758043705,17.3,0.14493602
0.896118017,0.758043705,13.4,0.14493602
-0.599780793,-0.56170288,15.6,-0.630054091
-0.719475441,-1.221576172,14,-0.630054091
-0.483909316,-0.56170288,14,0.14493602
-0.423326767,-0.56170288,15.6,0.14493602
0.0276113,0.758043705,14,0.14493602
0.035257641,0.758043705,15.6,0.14493602
1.164759468,0.758043705,15.6,0.14493602
0.380519352,0.758043705,13.3,0.14493602
-0.501750779,-0.56170288,15.6,0.14493602
0.284449938,0.758043705,13.3,0.14493602
0.984384242,0.758043705,14,1.694916243
1.24494802,0.758043705,14,1.694916243
-0.248637281,-0.56170288,15.6,0.14493602
2.380331649,0.758043705,16,1.694916243
0.459119818,0.758043705,15.6,0.14493602
2.145059614,0.758043705,16,1.694916243
-0.538806124,-0.56170288,15.6,-0.630054091
-0.227090284,-0.56170288,15.6,-0.630054091
-0.405485304,0.758043705,15.6,0.14493602
-0.30569075,0.758043705,15.6,0.14493602
-0.423326767,-0.56170288,14,0.14493602
-0.697810808,-0.56170288,15.6,-0.630054091
-0.143745166,0.758043705,15.6,0.14493602
0.282665792,0.758043705,15.6,0.14493602
0.086429309,0.758043705,15.6,0.14493602
-0.761334257,-0.56170288,15.6,0.14493602
0.909881431,0.758043705,16,0.14493602
1.262789483,0.758043705,14,1.694916243
0.321701343,-0.56170288,15.6,0.14493602
2.497967666,3.397536874,16,1.694916243
-0.423326767,-0.56170288,15.6,0.14493602
0.753033407,0.758043705,16.1,1.694916243
0.77263941,0.758043705,16,1.694916243
-0.129236723,-0.56170288,15.6,0.14493602
-0.132961864,-0.56170288,14,0.14493602
0.004084096,0.758043705,15.6,0.14493602
-0.113551921,0.758043705,15.6,0.14493602
-0.550765786,-1.221576172,14,-0.630054091
-0.011600706,-0.56170288,15.6,0.14493602
0.0276113,0.758043705,15.6,0.14493602
-0.893694383,-1.221576172,14,-1.405044203
0.576755835,0.758043705,14,1.694916243
-0.077692542,-0.56170288,15.6,0.14493602
0.731662864,0.758043705,16.1,1.694916243
-0.570371789,-0.56170288,15.6,0.14493602
0.380519352,0.758043705,14,0.14493602
-0.708398049,-0.56170288,15.6,0.14493602
0.078586907,0.758043705,15.6,0.14493602
-0.207660735,-0.56170288,15.6,0.14493602
1.066729454,0.758043705,14.5,1.694916243
0.13787546,0.758043705,16,0.14493602
0.943623362,0.758043705,15.6,0.14493602
1.333704396,0.758043705,14,1.694916243
0.574814841,0.758043705,13.3,1.694916243
3.811569861,3.397536874,15.6,4.794876689
0.537367375,0.758043705,16.1,0.14493602
0.356207909,0.758043705,15.6,1.694916243
0.102153323,0.758043705,15.6,0.14493602
-0.601545334,-0.56170288,15.6,0.14493602
2.007817594,0.758043705,13.5,0.14493602
0.620183132,0.758043705,13.3,0.14493602
4.301719934,3.397536874,15.6,1.694916243
1.164759468,0.758043705,13.3,1.694916243
1.944333356,0.758043705,13.5,1.694916243
-0.650756401,-0.56170288,15.6,0.14493602
0.269647406,-0.56170288,15.6,0.14493602
-0.237069739,-0.56170288,15.6,-0.630054091
0.968699439,0.758043705,15.6,0.14493602
0.125641314,-0.56170288,15.6,0.14493602
3.321125698,3.397536874,15.6,1.694916243
-0.344726301,-0.56170288,15.6,0.14493602
-0.893870837,-0.56170288,15.6,-0.630054091
-0.874264834,-0.56170288,15.6,0.14493602
-0.815446825,-0.56170288,15.6,-0.630054091
-0.668401803,-0.56170288,14,0.14493602
0.155050319,0.758043705,15.6,1.694916243
-0.033167309,0.758043705,15.6,0.14493602
-0.423326767,0.758043705,15.6,0.14493602
-0.658598802,-0.56170288,15.6,-0.630054091
1.349055896,0.758043705,14,1.694916243
0.106035311,0.758043705,15.6,0.14493602
-0.58017479,-0.56170288,15.6,0.14493602
-0.932906389,-0.56170288,15.6,-0.630054091
-0.540962785,0.758043705,16,0.14493602
-0.58017479,-0.56170288,16,0.14493602
-0.446853971,-0.56170288,14,0.14493602
-0.246872741,0.758043705,15.6,0.14493602
-0.540962785,0.758043705,15.6,0.14493602
3.517479817,3.397536874,16,4.794876689
1.988211591,3.397536874,14,1.694916243
0.842848507,0.758043705,13.3,0.14493602
2.988117739,3.397536874,15.6,1.694916243
1.027517448,0.758043705,15.6,1.694916243
-0.400956318,-0.56170288,14,0.14493602
5.125172056,3.397536874,16,4.794876689
-0.190211393,0.758043705,15.6,0.14493602
0.137404916,0.758043705,16,0.14493602
-0.344902755,0.758043705,15.6,0.14493602
1.125547463,0.758043705,16,1.694916243
-0.442756316,-0.56170288,15.6,0.14493602
0.478549367,0.758043705,14,0.14493602
1.63573487,3.397536874,13.3,1.694916243
1.75311601,0.758043705,16.1,1.694916243
1.811757564,0.758043705,15.6,1.694916243
4.086053902,3.397536874,16,4.794876689
4.929112027,0.758043705,13.4,1.694916243
-0.168272275,0.758043705,14,0.14493602
1.027517448,0.758043705,15.6,0.14493602
1.341213495,0.758043705,15.6,1.694916243
0.870669425,0.758043705,15.6,0.14493602
0.282489338,3.397536874,15.6,1.694916243
-0.246872741,0.758043705,14,0.14493602
0.174656322,0.758043705,15.6,0.14493602
-0.77897966,-0.56170288,15.6,0.14493602
0.517761373,0.758043705,15.6,1.694916243
0.577226379,0.758043705,16,1.694916243
4.958521031,3.397536874,16,1.694916243
-0.011600706,0.758043705,15.6,0.14493602
-0.286084747,-0.56170288,14,-0.630054091
0.753033407,3.397536874,14,1.694916243
-0.58017479,0.758043705,15.6,0.14493602
1.145153466,0.758043705,16,1.694916243
-0.256675742,0.758043705,16,0.14493602
-0.433129769,0.758043705,15.6,0.14493602
1.066729454,0.758043705,16,1.694916243
-0.874264834,-0.56170288,15.6,-0.630054091
-0.697810808,-0.56170288,15.6,0.14493602
3.321419788,3.397536874,14,4.794876689
0.491097209,0.758043705,16,1.694916243
0.047217303,0.758043705,15.6,1.694916243
0.966738839,0.758043705,15.6,0.14493602
-0.364508758,-0.56170288,15.6,0.14493602
-0.20356308,0.758043705,15.6,0.14493602
-0.482144776,-0.56170288,14,-0.630054091
0.361109409,0.758043705,16,0.14493602
-0.109630721,0.758043705,15.6,0.14493602
-0.109630721,0.758043705,15.6,1.694916243
0.302095341,-0.56170288,17.3,0.14493602
-0.227090284,0.758043705,15.6,0.14493602
-0.232952479,0.758043705,15.6,0.14493602
0.370912411,0.758043705,16,0.14493602
-0.682126005,-0.56170288,15.6,0.14493602
0.935565294,0.758043705,15.6,1.694916243
0.756954608,0.758043705,16,1.694916243
1.635303538,3.397536874,13.5,1.694916243
1.031438649,0.758043705,13.3,1.694916243
-0.031206709,0.758043705,16,0.14493602
3.031250945,0.758043705,13.3,1.694916243
-0.540962785,0.758043705,14,0.14493602
0.184263263,0.758043705,16,0.14493602
-0.24079488,-0.56170288,14,0.14493602
-0.148842726,0.758043705,15.6,0.14493602
0.686569058,0.758043705,14,0.14493602
0.400125355,0.758043705,15.6,1.694916243
1.909983639,0.758043705,14,0.14493602
-0.10767012,-0.56170288,14,0.14493602
-0.26630229,-0.56170288,16.1,0.14493602
0.458943364,0.758043705,13.3,0.14493602
1.155152527,0.758043705,13.3,1.694916243
0.701351984,0.758043705,15.6,0.14493602
0.3414838,0.758043705,14,0.14493602
-0.080045262,0.758043705,16,0.14493602
-0.282947786,-0.56170288,14.1,0.14493602
-0.169821149,0.758043705,15.6,0.14493602
0.302271795,-0.56170288,13.3,0.14493602
-0.756628817,-0.56170288,14,-0.630054091
0.169931275,-0.56170288,14,0.14493602
-0.354705757,-1.221576172,15.6,0.14493602
-0.424071795,-0.56170288,14,-0.630054091
-0.462362319,-0.56170288,15.6,-1.405044203
1.079924294,0.758043705,15.6,1.694916243
1.831363567,0.758043705,16,0.14493602
-0.101160927,2.077790289,15.6,0.14493602
-0.348823956,0.758043705,15.6,0.14493602
0.125641314,0.758043705,14,0.14493602
2.125453611,3.397536874,14,1.694916243
3.301813785,3.397536874,13.3,1.694916243
-0.011424252,0.758043705,14,0.14493602
-0.238853886,-1.221576172,14,-1.405044203
-0.384114761,-0.56170288,15.6,0.14493602
-0.924652261,-1.221576172,14,-1.405044203
-0.236893285,-0.56170288,14,0.14493602
-0.050812712,0.758043705,14,0.14493602
-0.537021978,-0.56170288,15.6,0.14493602
0.066842912,-0.56170288,15.6,0.14493602
-0.129040663,-0.56170288,15.6,0.14493602
0.066823306,0.758043705,15.6,0.14493602
-0.231187939,0.758043705,15.6,0.14493602
0.83733922,0.758043705,15.6,0.14493602
-0.168448729,-0.56170288,14,0.14493602
-0.619386796,-0.56170288,15.6,0.14493602
-0.84485583,-0.56170288,14,-0.630054091
-0.570371789,-0.56170288,15.6,0.14493602
-0.558725823,0.758043705,15.6,0.14493602
-0.719181351,-0.56170288,15.6,0.14493602
-0.769039416,-0.56170288,15.6,0.14493602
-0.482144776,-0.56170288,14,-0.630054091
0.380519352,-0.56170288,13.3,0.14493602
-0.995822052,-1.221576172,15.6,-1.405044203
-0.631934638,-0.56170288,14,-0.630054091
0.184635777,-0.56170288,15.6,-1.017549147
-0.011600706,-0.56170288,15.6,-0.630054091
0.263059789,0.758043705,16.1,0.14493602
-0.391937556,-0.56170288,14,-0.630054091
-0.956021866,-1.221576172,15.6,-1.405044203
-0.91347684,-1.221576172,15.6,-1.405044203
-0.241892816,-0.56170288,15.6,-1.405044203
0.478549367,0.758043705,14,0.14493602
0.060804263,-0.56170288,14,-0.630054091
0.2983702,-0.56170288,15.6,-1.017549147
-0.815740915,-1.221576172,15.6,-1.405044203
-0.738257992,-0.56170288,15.6,-1.405044203
-0.7128094,-0.56170288,15.6,0.14493602
-1.021133402,-1.221576172,15.6,-1.405044203
-0.521356782,-0.56170288,14,0.14493602
-0.786959303,-0.56170288,14,0.14493602
-0.697810808,-0.56170288,14,-0.630054091
-0.893870837,-1.221576172,15.6,-1.405044203
-0.658892892,-0.56170288,15.6,0.14493602
-0.854658831,-1.221576172,15.6,-1.405044203
-0.572312783,-1.221576172,14,-0.630054091
-0.894792319,-1.221576172,15.6,-1.405044203
-0.893870837,-1.221576172,15.6,-1.405044203
-1.070324863,-1.551512818,15.6,-1.405044203
-0.540962785,-0.56170288,15.6,-1.405044203
-0.815446825,-1.221576172,15.6,-1.405044203
-0.58017479,-0.56170288,15.6,-1.405044203
-0.58017479,-0.56170288,15.6,-1.405044203
-0.272831089,-0.56170288,15.6,-1.405044203
-0.158645728,-0.56170288,15.6,-0.630054091
-0.776234819,-1.221576172,15.6,-1.405044203
-0.801389321,-0.56170288,15.6,-1.405044203
0.014279218,-1.221576172,11.6,-1.211296675
-0.521356782,-0.56170288,15.6,-1.405044203
-0.542394023,-0.56170288,14,0.14493602
-0.626425351,-0.56170288,15.6,-1.405044203
-0.835052828,-1.221576172,15.6,-1.405044203
-0.400074048,-0.56170288,15.6,-1.405044203
-0.734650487,-0.56170288,15.6,0.14493602
-0.838974029,-0.56170288,14,0.14493602
-0.697810808,-0.56170288,14,-0.630054091
-0.482144776,-0.56170288,15.6,-1.405044203
-0.227266738,-0.56170288,14,0.14493602
-0.932906389,-1.221576172,15.6,-1.405044203
-0.668401803,-0.56170288,15.6,-0.630054091
-0.099631659,0.758043705,15.6,0.14493602
-0.011600706,-0.56170288,15.6,-0.630054091
0.880472426,0.758043705,15.6,-1.017549147
-0.599780793,-0.56170288,15.6,-1.405044203
-0.84485583,-1.221576172,14,-0.630054091
-0.839268119,-1.221576172,14,0.14493602
-0.679498801,-1.221576172,15.6,-1.405044203
-0.129236723,0.758043705,14,0.14493602
-0.743669249,-0.56170288,15.6,-1.405044203
-0.540962785,-0.56170288,15.6,-1.405044203
1.086335457,0.758043705,15.6,-1.017549147
0.444729012,-0.56170288,14,0.14493602
-0.158645728,-0.56170288,15.6,0.14493602
-0.398054629,-0.56170288,15.6,-1.405044203
-0.364508758,0.758043705,14,0.14493602
-0.30569075,-0.56170288,14,0.14493602
0.385479671,0.758043705,15.6,0.14493602
-0.91347684,-1.221576172,14,-1.405044203
-0.901321118,-1.221576172,15.6,-1.405044203
-0.481968322,-0.56170288,15.6,-1.405044203
0.674609396,-0.56170288,13.3,-0.630054091
-1.013467455,-1.221576172,15.6,-1.405044203
-0.619386796,-0.56170288,15.6,0.14493602
-0.490967477,-1.221576172,15.6,-1.405044203
-0.476008097,-0.56170288,14,-1.405044203
0.796166614,-0.56170288,13.3,-0.630054091
-0.599780793,0.758043705,15.6,0.14493602
0.341307346,0.758043705,15.6,-1.017549147
0.556973378,-0.56170288,15.6,-1.017549147
-0.58017479,-0.56170288,15.6,0.14493602
2.571372541,0.758043705,15.6,-1.405044203
-0.246696287,-0.56170288,15.6,-1.405044203
-1.001703853,-1.221576172,15.6,-1.405044203
-0.776234819,0.758043705,14,0.14493602
-0.542727325,-0.56170288,15.6,-1.405044203
-0.246872741,-0.56170288,15.6,-0.630054091
-0.328512137,-0.56170288,15.6,-1.405044203
0.184635777,-1.221576172,12.3,-1.017549147
-0.348235776,-0.56170288,15.6,-0.630054091
-0.560568787,-0.56170288,15.6,-1.405044203
-0.562333328,-0.56170288,15.6,-1.405044203
-0.466381549,-0.56170288,15.6,-1.405044203
-0.599604339,-1.221576172,14,-1.405044203
-0.599780793,-0.56170288,15.6,-1.405044203
-0.105278188,-0.56170288,15.6,-1.405044203
-0.462362319,-0.56170288,14,0.14493602
0.518741673,-0.56170288,13.3,-1.017549147
0.223671329,0.758043705,15.6,0.14493602
0.315819543,0.758043705,15.6,0.14493602
-0.835052828,-1.221576172,15.6,-1.405044203
0.3414838,-0.56170288,15.6,-1.017549147
-0.305612326,-0.56170288,14,0.14493602
0.812831716,-0.56170288,13.3,-0.630054091
0.605988386,0.758043705,14,0.14493602
-0.648795801,-0.56170288,15.6,-0.630054091
1.506099979,0.758043705,12.3,0.14493602
-0.968373648,-1.221576172,15.6,-1.405044203
-0.344902755,-0.56170288,14,-0.630054091
-0.425110913,-0.56170288,15.6,0.14493602
-0.355862511,-0.56170288,15.6,0.14493602
-0.738257992,-1.221576172,15.6,-1.405044203
2.850875719,0.758043705,16,1.694916243
-0.129236723,-0.56170288,14,0.14493602
1.770879048,0.758043705,14,0.14493602
-0.599780793,-0.56170288,15.6,0.14493602
-0.558608187,-0.56170288,15.6,-1.405044203
-0.560568787,-0.56170288,15.6,0.14493602
-0.409975079,-0.56170288,15.6,0.14493602
-0.586978073,-0.56170288,15.6,0.14493602
-0.109454267,0.758043705,14,0.14493602
0.066823306,-0.56170288,15.6,0.14493602
-0.246872741,-0.56170288,15.6,-1.405044203
-0.031206709,0.758043705,14,0.14493602
-0.070418715,-0.56170288,15.6,-1.405044203
0.211907727,0.758043705,15.6,0.14493602
-0.874264834,-1.221576172,15.6,-1.405044203
-0.835052828,-1.221576172,15.6,-1.405044203
-0.776234819,-1.221576172,15.6,-1.405044203
-0.366469359,-1.221576172,15.6,-1.405044203
1.556879527,-0.56170288,13.3,0.14493602
-1.005036873,-1.221576172,15.6,-1.405044203
-0.717416811,-1.221576172,14,-0.630054091
0.13366017,-1.221576172,12.3,-1.017549147
-0.246872741,-0.56170288,15.6,-0.630054091
-0.552530326,-1.221576172,15.6,-1.405044203
-0.876225434,-1.221576172,15.6,-1.405044203
2.653051149,0.758043705,15.4,-0.630054091
-0.972294849,-1.221576172,11.6,-1.380825762
-1.001527399,-1.221576172,15.6,-1.405044203
-0.766431818,-1.221576172,15.6,-0.630054091
0.597655834,-0.56170288,15.6,0.14493602
-0.658422348,-1.221576172,14,-1.017549147
-0.795840822,-1.221576172,14,-1.405044203
-1.001527399,-1.551512818,15.6,-1.405044203
-0.550569726,-1.221576172,14,-1.380825762
1.85096957,0.758043705,14,1.694916243
2.988294193,0.758043705,13.5,0.14493602
-0.697810808,-1.221576172,15.6,-1.405044203
-0.090024718,0.758043705,13.3,0.14493602
-0.801722623,-1.221576172,15.6,-1.405044203
0.223436057,3.397536874,15.6,1.694916243
-0.688007806,-1.221576172,15.6,-1.405044203
0.961053098,-0.56170288,13.3,0.14493602
-0.530963723,-1.221576172,14,-0.630054091
-0.384114761,-1.221576172,12,-1.017549147
-0.629189798,-0.56170288,14,-1.405044203
-0.403720764,-0.56170288,15.6,-1.405044203
-0.364508758,-0.56170288,14,-1.211296675
-0.776234819,-1.221576172,14,-1.405044203
-0.560568787,-1.221576172,12,-0.630054091
-0.658598802,-1.221576172,15.6,-1.405044203
-0.893870837,-1.221576172,14,-1.405044203
-0.923083781,-1.221576172,14,-1.405044203
-0.384114761,-0.56170288,15.6,-1.405044203
-0.013365246,0.758043705,14,0.14493602
2.050088136,0.098170412,17.3,-1.405044203
0.204065326,0.758043705,15.6,0.14493602
-0.251754636,-0.56170288,14,0.14493602
-0.795840822,-1.221576172,15.6,-0.630054091
-0.619210342,-1.221576172,14,-1.405044203
-0.023364308,-0.56170288,14,-0.630054091
-0.168252669,-0.56170288,15.6,-0.630054091
0.282489338,0.758043705,15.6,-1.405044203
-0.746825815,-0.56170288,14,0.14493602
3.517675877,0.758043705,13.5,1.694916243
-0.089848264,0.758043705,15.6,0.14493602
-0.285908293,-0.56170288,15.6,-0.630054091
-0.875343164,-1.221576172,15.6,-1.017549147
0.772815864,0.758043705,14,0.14493602
-0.219424337,-0.56170288,14,-0.630054091
-0.697810808,-0.56170288,14,-1.405044203
-0.940925244,-1.221576172,15.6,-1.405044203
-0.466459973,-0.56170288,15.6,0.14493602
-0.851423841,-1.221576172,15.6,-1.405044203
-0.73684636,-1.221576172,14,-1.405044203
-0.864265772,-0.56170288,14.1,-0.630054091
-0.470381174,-1.221576172,15.6,-1.405044203
-0.697634354,-0.56170288,15.6,-1.356607321
0.968699439,0.758043705,13.3,1.694916243
0.243277332,0.758043705,15.6,0.14493602
0.294252939,0.758043705,14,0.14493602
-0.952610422,-1.221576172,10.1,-1.017549147
1.164759468,3.397536874,16,1.694916243
-0.266478744,-0.56170288,14,0.14493602
-0.658598802,-0.56170288,15.6,-0.630054091
-0.815270371,-1.221576172,15.6,-1.405044203
-0.209425275,0.758043705,15.6,0.14493602
0.038257359,-0.56170288,15.6,-1.356607321
-0.599780793,-0.56170288,15.6,-1.405044203
-0.834856768,-1.221576172,14,-1.405044203
-0.129060269,-0.56170288,15.6,-1.405044203
0.184459323,-0.56170288,13.3,0.14493602
-1.005605447,-1.221576172,15.6,-1.405044203
-0.011600706,-0.56170288,13.3,-0.630054091
-0.865246073,-1.221576172,10.1,-1.211296675
-0.503515319,-0.56170288,15.6,0.14493602
-0.697810808,-1.221576172,15.6,-1.405044203
0.556973378,0.758043705,14,1.694916243
1.458849512,3.397536874,16,1.694916243
-0.129158299,0.758043705,14,0.14493602
-0.276164109,-0.56170288,15.6,0.14493602
-0.923279841,-1.221576172,14,-1.405044203
-0.678204805,-0.56170288,15.6,-1.405044203
-0.274321145,-0.56170288,15.6,0.14493602
-0.021207647,-0.56170288,13.3,0.14493602
-0.372096281,-0.56170288,14,-0.630054091
-0.599643551,-0.56170288,15.6,-1.405044203
-0.502731079,-1.221576172,15.6,-1.405044203
-0.168448729,-1.221576172,13.3,0.14493602
-0.581958937,-0.56170288,15.6,-1.405044203
-0.366449753,-0.56170288,15.6,0.14493602
1.184365471,0.758043705,14,1.694916243
-1.05071886,-1.551512818,11.6,-1.405044203
-0.452735771,-0.56170288,14,0.14493602
0.870669425,0.758043705,16,0.14493602
-0.266478744,-0.56170288,15.6,-0.630054091
0.227592529,-0.56170288,14,1.694916243
-0.835052828,-0.56170288,14.1,-0.630054091
0.674609396,0.758043705,14.5,1.694916243
-0.550765786,-1.221576172,12.2,-1.017549147
-0.619386796,-0.56170288,14,-1.017549147
0.008005297,0.758043705,14,0.14493602
-0.44293277,0.758043705,14,0.14493602
0.458943364,-0.56170288,14,0.14493602
-0.678204805,-0.56170288,15.6,0.14493602
0.77263941,0.758043705,16,1.694916243
0.282489338,-0.56170288,14,0.14493602
-0.598976947,-0.56170288,15.6,-0.630054091
0.106035311,0.758043705,15.6,1.694916243
